Price,Close,High,Low,Open,Volume
Ticker,MSFT,MSFT,MSFT,MSFT,MSFT
Date,,,,,
2020-04-30,170.23275756835938,171.36313417668887,167.4020256405569,170.98317735810693,53875900
2020-05-01,165.82516479492188,169.69127624962576,165.29320504334035,166.99354559150055,39370500
2020-05-04,169.88133239746094,170.0333209674912,165.0938083969301,165.74924642256127,30372900
2020-05-05,171.7051239013672,174.4503535890993,170.88820358800612,171.57213754777004,36839200
2020-05-06,173.3959503173828,174.97279880598006,172.53154629757884,172.95900138331487,32139300
2020-05-07,174.40286254882812,175.30527094576834,173.43395373066107,174.94430178922232,28316000
2020-05-08,175.42877197265625,175.73274909057017,174.17490259732813,175.71374689709387,30877800
2020-05-11,177.3855743408203,178.11699203070202,173.69043802497885,173.97539842652998,30892700
2020-05-12,173.367431640625,177.6705069643846,173.16795939072577,177.4425386787855,32038200
2020-05-13,170.74571228027344,174.83031358141244,167.6965057001137,173.4054536736494,44711500
2020-05-14,171.48663330078125,171.63862183186455,166.87958060148486,168.64640741566177,41873900
2020-05-15,173.98492431640625,177.68955485444684,168.1334952406675,170.0903008322698,46610400
2020-05-18,175.64718627929688,176.8725590906157,174.74477814762233,176.4451041329194,35264500
2020-05-19,174.43136596679688,177.25258992843055,174.29837961314254,175.76122950334033,26799100
2020-05-20,176.850830078125,177.03181730648205,175.21243926902898,176.0411549622514,31261300
2020-05-21,174.72666931152344,177.81294413557703,174.5933125648863,176.6031985901431,29119500
2020-05-22,174.80282592773438,175.7077620261806,173.87884925285118,174.49801682204026,20826900
2020-05-26,172.95489501953125,177.65096998396217,172.50719436134594,177.4985581567519,36073600
2020-05-27,173.1835174560547,173.3549844144041,168.2207285103278,171.64990779458807,39517100
2020-05-28,172.7929229736328,175.41244091280458,171.82133042124315,172.16424971467177,33810200
2020-05-29,174.55517578125,175.52678301222977,171.84993125203522,174.05984460970063,42130400
2020-06-01,174.15509033203125,174.31702243383316,172.85009869499837,173.87884210235282,22622400
2020-06-02,176.1364288330078,176.22215504170484,172.74534536425864,175.50774089964386,30794600
2020-06-03,176.5650634765625,177.11754545638277,174.86952184719328,176.0506917214427,27311000
2020-06-04,174.24081420898438,177.02226437046897,173.65023660617592,175.55534065114813,28761800
2020-06-05,178.31776428222656,178.82261577227575,173.3740161676006,173.9550735758374,39893600
2020-06-08,179.42271423339844,179.60370145806192,175.6887117435754,177.11753989433996,33211600
2020-06-09,180.79440307617188,181.651694207209,178.37491244759534,179.07980627930513,29783900
2020-06-10,187.50038146972656,189.1006768084004,181.947000106035,182.06131625973632,43872300
2020-06-11,177.4319305419922,186.47164305333587,177.241422978696,183.9664402531399,52854700
2020-06-12,178.8321075439453,182.62326021863524,176.3935623533799,181.4992413644573,43373600
2020-06-15,179.97520446777344,181.7660071501727,175.27911483833037,175.8220765372761,32770200
2020-06-16,184.38552856445312,186.30015317328437,182.37564292571702,183.7377855376434,42556700
2020-06-17,185.02371215820312,187.0050221314009,184.49980563299377,185.7762218691107,25687800
2020-06-18,187.0050506591797,187.166982785349,184.79512262836676,184.79512262836676,23061600
2020-06-19,185.89053344726562,189.8340984950889,185.1475439842548,189.16731494300117,44441100
2020-06-22,191.0533905029297,191.23436320106813,185.96675100741712,186.50017788250193,32818900
2020-06-23,192.329833984375,194.27303423664063,191.87259842577603,192.5012864177539,30917400
2020-06-24,188.45291137695312,193.6062219286943,187.23364580385098,192.03451671588377,36740600
2020-06-25,190.8343048095703,191.0914979740535,186.19538023333627,188.41482860990715,27803900
2020-06-26,187.0145721435547,190.4056555951069,185.63337438286644,190.2532437572232,54675800
2020-06-29,189.02444458007812,189.1101707823293,184.3664653054702,186.49065245840316,26701600
2020-06-30,193.85386657714844,194.7016373382491,188.3576515970513,188.4910083054899,34310300
2020-07-01,194.9874267578125,196.5591465629425,192.1964558697461,193.50144769462975,32061200
2020-07-02,196.47341918945312,198.14992042899772,195.2732086032467,195.92093714776627,29315800
2020-07-06,200.7027587890625,201.11236382000442,198.2165968027034,198.92149070943458,31897600
2020-07-07,198.36898803710938,204.48437118224155,198.12132970713935,200.46459988972657,33600700
2020-07-08,202.73167419433594,203.14126463883366,198.78810890651903,200.10263551405538,33600000
2020-07-09,204.1510009765625,206.11325624543244,201.43622130626395,206.06562572695827,33121700
2020-07-10,203.53182983398438,203.9223797300993,201.06472308791984,203.48419931632273,26177600
2020-07-13,197.24497985839844,205.5607560236362,196.70201815845206,204.30338021415548,38135600
2020-07-14,198.46424865722656,198.94052473796404,192.44411202000435,196.34958169596874,37591800
2020-07-15,198.16896057128906,201.30286556387918,195.3017835765053,199.6168440382108,32179400
2020-07-16,194.24444580078125,195.93998757949456,192.71083615432784,195.6542190082387,29940700
2020-07-17,193.25375366210938,195.31125492769436,191.83444595508598,194.76830784788956,31635300
2020-07-20,201.56005859375,202.22684225080772,193.37762385459058,195.27320803339165,36884800
2020-07-21,198.84530639648438,203.7890555014421,198.15946753020148,203.52234200175383,37990400
2020-07-22,201.7029266357422,202.22683324824817,198.50235068955192,199.27391563942754,49605700
2020-07-23,192.92990112304688,200.91229258668062,192.55840637545583,197.35927722794668,67457000
2020-07-24,191.74874877929688,193.2347277928302,188.13856802751238,190.91049824456846,39827000
2020-07-27,194.177734375,194.29203596584566,191.3295986131763,191.9106559246256,30160900
2020-07-28,192.4345703125,194.98740284441632,192.16785689975623,193.94912459232157,23251400
2020-07-29,194.3778076171875,194.93980994999856,192.4250726197522,192.8918284495138,19632600
2020-07-30,194.2254180908203,194.75885961533362,190.10087921146712,191.46302209344006,25079600
2020-07-31,195.28273010253906,195.36847085085128,189.5674166446083,194.70167265292434,51044000
2020-08-03,206.265625,207.3134381221961,200.455065920416,201.48382393090174,78983000
2020-08-04,203.1698455810547,204.57963325518696,200.3312441892674,204.0080961402909,49280100
2020-08-05,202.83642578125,204.7986805812528,201.53143418867901,204.70341956706642,28806400
2020-08-06,206.08465576171875,206.1036963389564,201.51240270569892,202.2649124807569,32656800
2020-08-07,202.39830017089844,205.4655196114251,200.92184126067818,204.6558589111581,27820400
2020-08-10,198.36898803710938,201.8267570415429,196.55914474048373,201.62671469191105,36716500
2020-08-11,193.7301025390625,197.7974906283487,193.50148474142105,197.3307492768412,36446500
2020-08-12,199.26441955566406,200.30269808261428,195.03508498428386,195.54945683508657,28013100
2020-08-13,198.79762268066406,201.32189449596746,198.27371611259795,199.50251647540682,22588900
2020-08-14,198.98814392089844,199.64540724846154,197.66409697652952,198.85478719753726,17958900
2020-08-17,200.3026580810547,201.1694839962256,199.00718662001864,199.65492961793257,20184800
2020-08-18,201.45526123046875,202.2839769572169,199.28344347190688,200.5408047630147,21336200
2020-08-19,200.23304748535156,202.5247077340246,199.80336574182783,201.94224572660374,27627600
2020-08-20,204.8927764892578,205.29381381902428,199.47875068251517,200.08029939219975,26981500
